HEART RATE DATE/TIME,VALUE
2017-11-08 06:03:23,69
2017-11-08 06:03:38,72
2017-11-08 06:03:43,68
2017-11-08 06:03:48,66
2017-11-08 06:03:53,65
2017-11-08 06:03:58,64
2017-11-08 06:04:03,65
2017-11-08 06:04:08,65
2017-11-08 06:04:13,64
2017-11-08 06:04:19,64
2017-11-08 06:04:24,61
2017-11-08 06:04:29,62
2017-11-08 06:04:34,64
2017-11-08 06:04:44,66
2017-11-08 06:04:49,65
2017-11-08 06:04:54,63
2017-11-08 06:04:59,63
2017-11-08 06:05:04,63
2017-11-08 06:05:09,63
2017-11-08 06:05:19,64
2017-11-08 06:05:24,63
2017-11-08 06:05:29,69
2017-11-08 06:05:34,67
2017-11-08 06:05:39,66
2017-11-08 06:05:54,66
2017-11-08 06:05:59,64
2017-11-08 06:06:09,64
2017-11-08 06:06:19,63
2017-11-08 06:06:24,64
2017-11-08 06:06:29,63
2017-11-08 06:06:39,65
2017-11-08 06:06:44,64
2017-11-08 06:06:49,65
2017-11-08 06:06:54,66
2017-11-08 06:06:59,65
2017-11-08 06:07:04,64
2017-11-08 06:07:11,64
2017-11-08 06:07:16,67
2017-11-08 06:07:21,66
2017-11-08 06:07:26,66
2017-11-08 06:07:36,67
2017-11-08 06:07:46,62
2017-11-08 06:07:51,62
2017-11-08 06:07:56,62
2017-11-08 06:08:01,63
2017-11-08 06:08:11,63
2017-11-08 06:08:16,64
2017-11-08 06:08:21,64
2017-11-08 06:08:26,64
2017-11-08 06:08:36,65
2017-11-08 06:08:41,66
2017-11-08 06:08:46,65
2017-11-08 06:08:51,64
2017-11-08 06:08:56,64
2017-11-08 06:09:01,63
2017-11-08 06:09:11,64
2017-11-08 06:09:16,62
2017-11-08 06:09:21,64
2017-11-08 06:09:26,64
2017-11-08 06:09:41,64
2017-11-08 06:09:46,65
2017-11-08 06:09:51,63
2017-11-08 06:09:56,63
2017-11-08 06:10:02,63
2017-11-08 06:10:07,64
2017-11-08 06:10:12,65
2017-11-08 06:10:27,65
2017-11-08 06:10:37,65
2017-11-08 06:10:42,65
2017-11-08 06:10:52,64
2017-11-08 06:11:02,63
2017-11-08 06:11:07,64
2017-11-08 06:11:12,63
2017-11-08 06:11:17,63
2017-11-08 06:11:22,64
2017-11-08 06:11:27,65
2017-11-08 06:11:32,64
2017-11-08 06:11:37,63
2017-11-08 06:11:42,64
2017-11-08 06:11:52,66
2017-11-08 06:11:57,65
2017-11-08 06:12:02,63
2017-11-08 06:12:07,63
2017-11-08 06:12:17,65
2017-11-08 06:12:22,64
2017-11-08 06:12:27,64
2017-11-08 06:12:32,64
2017-11-08 06:12:37,64
2017-11-08 06:12:42,63
2017-11-08 06:12:57,67
2017-11-08 06:12:59,67
2017-11-08 06:13:09,66
2017-11-08 06:13:14,65
2017-11-08 06:13:24,65
2017-11-08 06:13:39,64
2017-11-08 06:13:44,65
2017-11-08 06:13:49,63
2017-11-08 06:13:54,63
2017-11-08 06:14:09,63
2017-11-08 06:14:19,64
2017-11-08 06:14:34,64
2017-11-08 06:14:39,64
2017-11-08 06:14:44,64
2017-11-08 06:14:59,64
2017-11-08 06:15:14,64
2017-11-08 06:15:24,65
2017-11-08 06:15:29,67
2017-11-08 06:15:34,67
2017-11-08 06:15:44,68
2017-11-08 06:15:49,67
2017-11-08 06:15:54,66
2017-11-08 06:15:59,66
2017-11-08 06:16:09,69
